31/10/2009,Real Betis,4,Villarreal CF B,0
7/11/2009,CD Numancia,2,Córdoba CF,2
7/11/2009,Nàstic,1,Albacete B.,3
7/11/2009,RC Celta,2,CD Castellón,1
7/11/2009,Real Sociedad,1,RC Recreativo,0
7/11/2009,SD Huesca,1,Hércules CF,0
7/11/2009,UD Las Palmas,2,Rayo Vallecano,1
7/11/2009,Salamanca,3,Levante UD,2
7/11/2009,Cádiz CF,2,Real Betis,2
7/11/2009,Elche CF,2,Real Unión Club,1
7/11/2009,Girona FC,3,Villarreal CF B,1
7/11/2009,Real Murcia,1,FC Cartagena,4
14/11/2009,Albacete B.,0,Real Sociedad,0
14/11/2009,CD Castellón,0,Elche CF,2
14/11/2009,Levante UD,3,Girona FC,2
14/11/2009,RC Recreativo,2,SD Huesca,0
14/11/2009,Rayo Vallecano,2,Real Murcia,0
14/11/2009,Real Unión Club,0,UD Las Palmas,0
14/11/2009,Villarreal CF B,2,Cádiz CF,0
14/11/2009,Córdoba CF,2,Salamanca,0
14/11/2009,FC Cartagena,0,Nàstic,2
14/11/2009,Hércules CF,1,CD Numancia,0
14/11/2009,Real Betis,1,RC Celta,1
21/11/2009,Nàstic,1,Rayo Vallecano,1
21/11/2009,Girona FC,4,Cádiz CF,0
21/11/2009,Levante UD,0,Córdoba CF,0
21/11/2009,RC Celta,0,Villarreal CF B,2
21/11/2009,Real Murcia,3,Real Unión Club,0
21/11/2009,SD Huesca,2,Albacete B.,1
21/11/2009,UD Las Palmas,2,CD Castellón,2
21/11/2009,CD Numancia,1,RC Recreativo,1
21/11/2009,Elche CF,3,Real Betis,0
21/11/2009,Real Sociedad,1,FC Cartagena,0
21/11/2009,Salamanca,0,Hércules CF,0
28/11/2009,Cádiz CF,3,RC Celta,1
28/11/2009,FC Cartagena,1,SD Huesca,0
28/11/2009,Hércules CF,2,Levante UD,1
28/11/2009,RC Recreativo,0,Salamanca,2
28/11/2009,Real Unión Club,1,Nàstic,0
28/11/2009,Albacete B.,2,CD Numancia,3
28/11/2009,CD Castellón,2,Real Murcia,1
28/11/2009,Córdoba CF,2,Girona FC,2
28/11/2009,Rayo Vallecano,3,Real Sociedad,3
28/11/2009,Real Betis,1,UD Las Palmas,0
28/11/2009,Villarreal CF B,2,Elche CF,2
5/12/2009,CD Numancia,2,FC Cartagena,1
5/12/2009,Córdoba CF,1,Hércules CF,1
5/12/2009,Elche CF,1,Cádiz CF,1
5/12/2009,Girona FC,1,RC Celta,2
5/12/2009,Real Sociedad,4,Real Unión Club,1
5/12/2009,SD Huesca,2,Rayo Vallecano,1
5/12/2009,Salamanca,3,Albacete B.,2
5/12/2009,Nàstic,2,CD Castellón,1
5/12/2009,Levante UD,1,RC Recreativo,1
5/12/2009,Real Murcia,2,Real Betis,0
5/12/2009,UD Las Palmas,0,Villarreal CF B,0
12/12/2009,Albacete B.,1,Levante UD,0
12/12/2009,CD Castellón,0,Real Sociedad,1
12/12/2009,Hércules CF,2,Girona FC,0
12/12/2009,RC Recreativo,0,Córdoba CF,0
12/12/2009,Rayo Vallecano,4,CD Numancia,1
12/12/2009,Villarreal CF B,2,Real Murcia,1
12/12/2009,Cádiz CF,0,UD Las Palmas,0
12/12/2009,FC Cartagena,3,Salamanca,4
12/12/2009,RC Celta,2,Elche CF,1
12/12/2009,Real Betis,3,Nàstic,0
12/12/2009,Real Unión Club,1,SD Huesca,1
19/12/2009,CD Numancia,1,Real Unión Club,0
19/12/2009,Córdoba CF,0,Albacete B.,2
19/12/2009,Hércules CF,2,RC Recreativo,0
19/12/2009,Levante UD,1,FC Cartagena,2
19/12/2009,UD Las Palmas,1,RC Celta,1
19/12/2009,Salamanca,0,Rayo Vallecano,1
19/12/2009,Nàstic,2,Villarreal CF B,1
19/12/2009,Girona FC,3,Elche CF,2
19/12/2009,Real Murcia,2,Cádiz CF,2
19/12/2009,Real Sociedad,2,Real Betis,0
19/12/2009,SD Huesca,2,CD Castellón,0
2/01/2010,Albacete B.,1,Hércules CF,2
2/01/2010,CD Castellón,0,CD Numancia,1
2/01/2010,FC Cartagena,0,Córdoba CF,0
2/01/2010,RC Recreativo,2,Girona FC,2
2/01/2010,Real Betis,1,SD Huesca,1
2/01/2010,Real Unión Club,1,Salamanca,1
2/01/2010,Cádiz CF,0,Nàstic,1
2/01/2010,Elche CF,2,UD Las Palmas,5
2/01/2010,RC Celta,1,Real Murcia,1
2/01/2010,Rayo Vallecano,0,Levante UD,0
2/01/2010,Villarreal CF B,1,Real Sociedad,1
9/01/2010,CD Numancia,3,Real Betis,0
9/01/2010,Nàstic,0,RC Celta,2
9/01/2010,RC Recreativo,0,Albacete B.,0
